Date, Time, Height in MM
02/10/2015, 23:59:49, 961
02/10/2015, 23:59:51, 961
02/10/2015, 23:59:52, 961
02/10/2015, 23:59:54, 961
02/10/2015, 23:59:56, 961
02/10/2015, 23:59:58, 961
02/11/2015, 00:00:00, 961
02/11/2015, 00:00:01, 961
02/11/2015, 00:00:03, 961
02/11/2015, 00:00:05, 961
02/11/2015, 00:00:07, 961
02/11/2015, 00:00:08, 961
02/11/2015, 00:00:10, 961
02/11/2015, 00:00:12, 961
02/11/2015, 00:00:14, 961
02/11/2015, 00:00:15, 961
02/11/2015, 00:00:17, 961
02/11/2015, 00:00:19, 961
02/11/2015, 00:00:21, 961
02/11/2015, 00:00:22, 961
02/11/2015, 00:00:24, 961
02/11/2015, 00:00:26, 961
02/11/2015, 00:00:28, 961
02/11/2015, 00:00:30, 961
02/11/2015, 00:00:31, 961
02/11/2015, 00:00:33, 961
02/11/2015, 00:00:35, 961
02/11/2015, 00:00:37, 961
02/11/2015, 00:00:38, 961
02/11/2015, 00:00:40, 961
02/11/2015, 00:00:42, 961
02/11/2015, 00:00:44, 961
02/11/2015, 00:00:45, 961
02/11/2015, 00:00:47, 961
02/11/2015, 00:00:49, 961
02/11/2015, 00:00:51, 961
02/11/2015, 00:00:52, 961
02/11/2015, 00:00:54, 961
02/11/2015, 00:00:56, 961
02/11/2015, 00:00:58, 961
02/11/2015, 00:01:00, 961
02/11/2015, 00:01:01, 961
02/11/2015, 00:01:03, 961
02/11/2015, 00:01:05, 961
02/11/2015, 00:01:07, 961
02/11/2015, 00:01:08, 961
02/11/2015, 00:01:10, 962
02/11/2015, 00:01:12, 962
02/11/2015, 00:01:14, 961
02/11/2015, 00:01:15, 961
02/11/2015, 00:01:17, 961
02/11/2015, 00:01:19, 961
02/11/2015, 00:01:21, 961
02/11/2015, 00:01:22, 961
02/11/2015, 00:01:24, 961
02/11/2015, 00:01:26, 961
02/11/2015, 00:01:28, 961
02/11/2015, 00:01:29, 961
02/11/2015, 00:01:31, 962
02/11/2015, 00:01:33, 962
02/11/2015, 00:01:35, 961
02/11/2015, 00:01:37, 962
02/11/2015, 00:01:38, 962
02/11/2015, 00:01:40, 962
02/11/2015, 00:01:42, 962
02/11/2015, 00:01:44, 962
02/11/2015, 00:01:45, 962
02/11/2015, 00:01:47, 962
02/11/2015, 00:01:49, 962
02/11/2015, 00:01:51, 961
02/11/2015, 00:01:52, 961
02/11/2015, 00:01:54, 961
02/11/2015, 00:01:56, 961
02/11/2015, 00:01:58, 961
02/11/2015, 00:01:59, 961
02/11/2015, 00:02:01, 961
02/11/2015, 00:02:03, 961
02/11/2015, 00:02:05, 961
02/11/2015, 00:02:07, 961
02/11/2015, 00:02:08, 961
02/11/2015, 00:02:10, 961
02/11/2015, 00:02:12, 961
02/11/2015, 00:02:14, 961
02/11/2015, 00:02:15, 961
02/11/2015, 00:02:17, 961
02/11/2015, 00:02:19, 961
02/11/2015, 00:02:21, 961
02/11/2015, 00:02:22, 961
02/11/2015, 00:02:24, 961
02/11/2015, 00:02:26, 961
02/11/2015, 00:02:28, 961
02/11/2015, 00:02:29, 961
02/11/2015, 00:02:31, 961
02/11/2015, 00:02:33, 961
02/11/2015, 00:02:35, 961
02/11/2015, 00:02:37, 961
02/11/2015, 00:02:38, 961
02/11/2015, 00:02:40, 961
02/11/2015, 00:02:42, 962
02/11/2015, 00:02:44, 962
02/11/2015, 00:02:45, 962
02/11/2015, 00:02:47, 962
02/11/2015, 00:02:49, 962
02/11/2015, 00:02:51, 962
02/11/2015, 00:02:52, 962
02/11/2015, 00:02:54, 962
02/11/2015, 00:02:56, 962
02/11/2015, 00:02:58, 962
02/11/2015, 00:02:59, 962
02/11/2015, 00:03:01, 962
02/11/2015, 00:03:03, 962
02/11/2015, 00:03:05, 962
02/11/2015, 00:03:06, 962
02/11/2015, 00:03:08, 962
02/11/2015, 00:03:10, 962
02/11/2015, 00:03:12, 962
02/11/2015, 00:03:14, 962
02/11/2015, 00:03:15, 962
02/11/2015, 00:03:17, 962
02/11/2015, 00:03:19, 962
02/11/2015, 00:03:21, 962
02/11/2015, 00:03:22, 961
02/11/2015, 00:03:24, 961
02/11/2015, 00:03:26, 961
02/11/2015, 00:03:28, 961
02/11/2015, 00:03:29, 961
02/11/2015, 00:03:31, 962
02/11/2015, 00:03:33, 962
02/11/2015, 00:03:35, 962
02/11/2015, 00:03:36, 962
02/11/2015, 00:03:38, 962
02/11/2015, 00:03:40, 962
02/11/2015, 00:03:42, 962
02/11/2015, 00:03:44, 962
02/11/2015, 00:03:45, 962
02/11/2015, 00:03:47, 961
02/11/2015, 00:03:49, 961
02/11/2015, 00:03:51, 962
02/11/2015, 00:03:52, 962
02/11/2015, 00:03:54, 962
02/11/2015, 00:03:56, 962
02/11/2015, 00:03:58, 962
02/11/2015, 00:03:59, 962
02/11/2015, 00:04:01, 962
02/11/2015, 00:04:03, 961
02/11/2015, 00:04:05, 962
02/11/2015, 00:04:06, 962
02/11/2015, 00:04:08, 962
02/11/2015, 00:04:10, 962
02/11/2015, 00:04:12, 962
02/11/2015, 00:04:14, 962
02/11/2015, 00:04:15, 962
02/11/2015, 00:04:17, 962
02/11/2015, 00:04:19, 962
02/11/2015, 00:04:21, 962
02/11/2015, 00:04:22, 962
02/11/2015, 00:04:24, 962
02/11/2015, 00:04:26, 962
02/11/2015, 00:04:28, 963
02/11/2015, 00:04:29, 963
02/11/2015, 00:04:31, 963
02/11/2015, 00:04:33, 962
02/11/2015, 00:04:35, 962
02/11/2015, 00:04:36, 962
02/11/2015, 00:04:38, 962
02/11/2015, 00:04:40, 962
02/11/2015, 00:04:42, 962
02/11/2015, 00:04:44, 962
02/11/2015, 00:04:45, 962
02/11/2015, 00:04:47, 962
02/11/2015, 00:04:49, 962
02/11/2015, 00:04:51, 962
02/11/2015, 00:04:52, 962
02/11/2015, 00:04:54, 962
02/11/2015, 00:04:56, 962
02/11/2015, 00:04:58, 962
02/11/2015, 00:04:59, 962
02/11/2015, 00:05:01, 963
02/11/2015, 00:05:03, 963
02/11/2015, 00:05:05, 963
02/11/2015, 00:05:06, 963
02/11/2015, 00:05:08, 963
02/11/2015, 00:05:10, 963
02/11/2015, 00:05:12, 963
02/11/2015, 00:05:14, 963
02/11/2015, 00:05:15, 963
02/11/2015, 00:05:17, 963
02/11/2015, 00:05:19, 963
02/11/2015, 00:05:21, 963
02/11/2015, 00:05:22, 963
02/11/2015, 00:05:24, 963
02/11/2015, 00:05:26, 963
02/11/2015, 00:05:28, 963
02/11/2015, 00:05:29, 963
02/11/2015, 00:05:31, 963
02/11/2015, 00:05:33, 963
02/11/2015, 00:05:35, 963
02/11/2015, 00:05:36, 963
02/11/2015, 00:05:38, 963
02/11/2015, 00:05:40, 963
02/11/2015, 00:05:42, 963
02/11/2015, 00:05:44, 963
02/11/2015, 00:05:45, 963
02/11/2015, 00:05:47, 963
02/11/2015, 00:05:49, 963
02/11/2015, 00:05:51, 963
02/11/2015, 00:05:52, 963
02/11/2015, 00:05:54, 963
02/11/2015, 00:05:56, 963
02/11/2015, 00:05:58, 963
02/11/2015, 00:05:59, 964
02/11/2015, 00:06:01, 963
02/11/2015, 00:06:03, 963
02/11/2015, 00:06:05, 963
02/11/2015, 00:06:06, 964
02/11/2015, 00:06:08, 963
02/11/2015, 00:06:10, 963
02/11/2015, 00:06:12, 963
02/11/2015, 00:06:13, 963
02/11/2015, 00:06:15, 963
02/11/2015, 00:06:17, 963
02/11/2015, 00:06:19, 963
02/11/2015, 00:06:21, 963
02/11/2015, 00:06:22, 963
02/11/2015, 00:06:24, 963
02/11/2015, 00:06:26, 963
02/11/2015, 00:06:28, 963
02/11/2015, 00:06:29, 963
02/11/2015, 00:06:31, 963
02/11/2015, 00:06:33, 964
02/11/2015, 00:06:35, 964
02/11/2015, 00:06:36, 964
02/11/2015, 00:06:38, 964
02/11/2015, 00:06:40, 963
02/11/2015, 00:06:42, 963
02/11/2015, 00:06:43, 963
02/11/2015, 00:06:45, 963
02/11/2015, 00:06:47, 963
02/11/2015, 00:06:49, 963
02/11/2015, 00:06:51, 963
02/11/2015, 00:06:52, 963
02/11/2015, 00:06:54, 964
02/11/2015, 00:06:56, 964
02/11/2015, 00:06:58, 964
02/11/2015, 00:06:59, 964
02/11/2015, 00:07:01, 964
02/11/2015, 00:07:03, 964
02/11/2015, 00:07:05, 964
02/11/2015, 00:07:06, 964
02/11/2015, 00:07:08, 964
02/11/2015, 00:07:10, 964
02/11/2015, 00:07:12, 964
02/11/2015, 00:07:13, 964
02/11/2015, 00:07:15, 964
02/11/2015, 00:07:17, 964
02/11/2015, 00:07:19, 964
02/11/2015, 00:07:21, 964
02/11/2015, 00:07:22, 964
02/11/2015, 00:07:24, 964
02/11/2015, 00:07:26, 964
02/11/2015, 00:07:28, 964
02/11/2015, 00:07:29, 964
02/11/2015, 00:07:31, 964
02/11/2015, 00:07:33, 964
02/11/2015, 00:07:35, 964
02/11/2015, 00:07:36, 964
02/11/2015, 00:07:38, 964
02/11/2015, 00:07:40, 963
02/11/2015, 00:07:42, 964
02/11/2015, 00:07:43, 963
02/11/2015, 00:07:45, 964
02/11/2015, 00:07:47, 963
02/11/2015, 00:07:49, 963
02/11/2015, 00:07:51, 964
02/11/2015, 00:07:52, 964
02/11/2015, 00:07:54, 964
02/11/2015, 00:07:56, 964
02/11/2015, 00:07:58, 964
02/11/2015, 00:07:59, 964
02/11/2015, 00:08:01, 964
02/11/2015, 00:08:03, 964
02/11/2015, 00:08:05, 964
02/11/2015, 00:08:06, 963
02/11/2015, 00:08:08, 963
02/11/2015, 00:08:10, 963
02/11/2015, 00:08:12, 964
02/11/2015, 00:08:13, 964
02/11/2015, 00:08:15, 964
02/11/2015, 00:08:17, 964
02/11/2015, 00:08:19, 964
02/11/2015, 00:08:21, 964
02/11/2015, 00:08:22, 964
02/11/2015, 00:08:24, 964
02/11/2015, 00:08:26, 964
02/11/2015, 00:08:28, 964
02/11/2015, 00:08:29, 964
02/11/2015, 00:08:31, 964
02/11/2015, 00:08:33, 964
02/11/2015, 00:08:35, 964
02/11/2015, 00:08:36, 964
02/11/2015, 00:08:38, 964
02/11/2015, 00:08:40, 964
02/11/2015, 00:08:42, 964
02/11/2015, 00:08:43, 964
02/11/2015, 00:08:45, 964
02/11/2015, 00:08:47, 964
02/11/2015, 00:08:49, 964
02/11/2015, 00:08:51, 964
02/11/2015, 00:08:52, 965
02/11/2015, 00:08:54, 965
02/11/2015, 00:08:56, 965
02/11/2015, 00:08:58, 964
02/11/2015, 00:08:59, 964
02/11/2015, 00:09:01, 964
02/11/2015, 00:09:03, 964
02/11/2015, 00:09:05, 964
02/11/2015, 00:09:06, 964
02/11/2015, 00:09:08, 964
02/11/2015, 00:09:10, 964
02/11/2015, 00:09:12, 964
02/11/2015, 00:09:13, 964
02/11/2015, 00:09:15, 964
02/11/2015, 00:09:17, 964
02/11/2015, 00:09:19, 965
02/11/2015, 00:09:21, 964
02/11/2015, 00:09:22, 964
02/11/2015, 00:09:24, 964
02/11/2015, 00:09:26, 964
02/11/2015, 00:09:28, 964
02/11/2015, 00:09:29, 964
02/11/2015, 00:09:31, 964
02/11/2015, 00:09:33, 964
02/11/2015, 00:09:35, 964
02/11/2015, 00:09:36, 964
02/11/2015, 00:09:38, 965
02/11/2015, 00:09:40, 965
02/11/2015, 00:09:42, 965
02/11/2015, 00:09:43, 965
02/11/2015, 00:09:45, 965
02/11/2015, 00:09:47, 965
02/11/2015, 00:09:49, 965
02/11/2015, 00:09:50, 965
02/11/2015, 00:09:52, 965
02/11/2015, 00:09:54, 965
02/11/2015, 00:09:56, 965
02/11/2015, 00:09:58, 965
02/11/2015, 00:09:59, 965
02/11/2015, 00:10:01, 965
02/11/2015, 00:10:03, 965
02/11/2015, 00:10:05, 965
02/11/2015, 00:10:06, 964
02/11/2015, 00:10:08, 964
02/11/2015, 00:10:10, 965
02/11/2015, 00:10:12, 965
02/11/2015, 00:10:13, 965
02/11/2015, 00:10:15, 965
02/11/2015, 00:10:17, 965
02/11/2015, 00:10:19, 965
02/11/2015, 00:10:20, 964
02/11/2015, 00:10:22, 964
02/11/2015, 00:10:24, 964
02/11/2015, 00:10:26, 965
02/11/2015, 00:10:28, 965
02/11/2015, 00:10:29, 964
02/11/2015, 00:10:31, 964
02/11/2015, 00:10:33, 964
02/11/2015, 00:10:35, 964
02/11/2015, 00:10:36, 964
02/11/2015, 00:10:38, 964
02/11/2015, 00:10:40, 964
02/11/2015, 00:10:42, 965
02/11/2015, 00:10:43, 965
02/11/2015, 00:10:45, 965
02/11/2015, 00:10:47, 965
02/11/2015, 00:10:49, 965
02/11/2015, 00:10:50, 965
02/11/2015, 00:10:52, 964
02/11/2015, 00:10:54, 965
02/11/2015, 00:10:56, 964
02/11/2015, 00:10:58, 965
02/11/2015, 00:10:59, 964
02/11/2015, 00:11:01, 964
02/11/2015, 00:11:03, 964
02/11/2015, 00:11:05, 964
02/11/2015, 00:11:06, 964
02/11/2015, 00:11:08, 964
02/11/2015, 00:11:10, 964
02/11/2015, 00:11:12, 965
02/11/2015, 00:11:13, 965
02/11/2015, 00:11:15, 965
02/11/2015, 00:11:17, 964
02/11/2015, 00:11:19, 964
02/11/2015, 00:11:20, 964
02/11/2015, 00:11:22, 964
02/11/2015, 00:11:24, 964
02/11/2015, 00:11:26, 964
02/11/2015, 00:11:28, 964
02/11/2015, 00:11:29, 964
02/11/2015, 00:11:31, 964
02/11/2015, 00:11:33, 965
02/11/2015, 00:11:35, 965
02/11/2015, 00:11:36, 965
02/11/2015, 00:11:38, 965
02/11/2015, 00:11:40, 965
02/11/2015, 00:11:42, 964
02/11/2015, 00:11:43, 964
02/11/2015, 00:11:45, 964
02/11/2015, 00:11:47, 965
02/11/2015, 00:11:49, 964
02/11/2015, 00:11:50, 964
02/11/2015, 00:11:52, 964
02/11/2015, 00:11:54, 965
02/11/2015, 00:11:56, 965
02/11/2015, 00:11:58, 964
02/11/2015, 00:11:59, 964
02/11/2015, 00:12:01, 965
02/11/2015, 00:12:03, 964
02/11/2015, 00:12:05, 965
02/11/2015, 00:12:06, 965
02/11/2015, 00:12:08, 965
02/11/2015, 00:12:10, 965
02/11/2015, 00:12:12, 965
02/11/2015, 00:12:13, 965
02/11/2015, 00:12:15, 965
02/11/2015, 00:12:17, 965
02/11/2015, 00:12:19, 965
02/11/2015, 00:12:20, 965
02/11/2015, 00:12:22, 964
02/11/2015, 00:12:24, 964
02/11/2015, 00:12:26, 965
02/11/2015, 00:12:28, 964
02/11/2015, 00:12:29, 964
02/11/2015, 00:12:31, 964
02/11/2015, 00:12:33, 964
02/11/2015, 00:12:35, 964
02/11/2015, 00:12:36, 965
02/11/2015, 00:12:38, 964
02/11/2015, 00:12:40, 965
02/11/2015, 00:12:42, 965
02/11/2015, 00:12:43, 965
02/11/2015, 00:12:45, 965
02/11/2015, 00:12:47, 965
02/11/2015, 00:12:49, 965
02/11/2015, 00:12:50, 965
02/11/2015, 00:12:52, 965
02/11/2015, 00:12:54, 965
02/11/2015, 00:12:56, 965
02/11/2015, 00:12:58, 965
02/11/2015, 00:12:59, 964
02/11/2015, 00:13:01, 965
02/11/2015, 00:13:03, 965
02/11/2015, 00:13:05, 965
02/11/2015, 00:13:06, 964
02/11/2015, 00:13:08, 964
02/11/2015, 00:13:10, 964
02/11/2015, 00:13:12, 964
02/11/2015, 00:13:13, 964
02/11/2015, 00:13:15, 964
02/11/2015, 00:13:17, 964
02/11/2015, 00:13:19, 964
02/11/2015, 00:13:20, 964
02/11/2015, 00:13:22, 964
02/11/2015, 00:13:24, 964
02/11/2015, 00:13:26, 965
02/11/2015, 00:13:27, 965
02/11/2015, 00:13:29, 965
02/11/2015, 00:13:31, 965
02/11/2015, 00:13:33, 965
02/11/2015, 00:13:35, 965
02/11/2015, 00:13:36, 965
02/11/2015, 00:13:38, 965
02/11/2015, 00:13:40, 965
02/11/2015, 00:13:42, 964
02/11/2015, 00:13:43, 964
02/11/2015, 00:13:45, 965
02/11/2015, 00:13:47, 965
02/11/2015, 00:13:49, 965
02/11/2015, 00:13:50, 965
02/11/2015, 00:13:52, 965
02/11/2015, 00:13:54, 965
02/11/2015, 00:13:56, 965
02/11/2015, 00:13:57, 965
02/11/2015, 00:13:59, 965
02/11/2015, 00:14:01, 965
02/11/2015, 00:14:03, 964
02/11/2015, 00:14:05, 964
02/11/2015, 00:14:06, 964
02/11/2015, 00:14:08, 964
02/11/2015, 00:14:10, 965
02/11/2015, 00:14:12, 965
02/11/2015, 00:14:13, 965
02/11/2015, 00:14:15, 965
02/11/2015, 00:14:17, 965
02/11/2015, 00:14:19, 965
02/11/2015, 00:14:20, 965
02/11/2015, 00:14:22, 965
02/11/2015, 00:14:24, 965
02/11/2015, 00:14:26, 965
02/11/2015, 00:14:27, 965
02/11/2015, 00:14:29, 965
02/11/2015, 00:14:31, 965
02/11/2015, 00:14:33, 965
02/11/2015, 00:14:35, 965
02/11/2015, 00:14:36, 965
02/11/2015, 00:14:38, 965
02/11/2015, 00:14:40, 965
02/11/2015, 00:14:42, 965
02/11/2015, 00:14:43, 965
02/11/2015, 00:14:45, 965
02/11/2015, 00:14:47, 965
02/11/2015, 00:14:49, 965
02/11/2015, 00:14:50, 965
02/11/2015, 00:14:52, 965
02/11/2015, 00:14:54, 965
02/11/2015, 00:14:56, 965
02/11/2015, 00:14:57, 965
02/11/2015, 00:14:59, 965
02/11/2015, 00:15:01, 965
02/11/2015, 00:15:03, 965
02/11/2015, 00:15:05, 965
02/11/2015, 00:15:06, 965
02/11/2015, 00:15:08, 965
02/11/2015, 00:15:10, 965
02/11/2015, 00:15:12, 965
02/11/2015, 00:15:13, 965
02/11/2015, 00:15:15, 965
02/11/2015, 00:15:17, 965
02/11/2015, 00:15:19, 965
02/11/2015, 00:15:20, 965
02/11/2015, 00:15:22, 965
02/11/2015, 00:15:24, 965
02/11/2015, 00:15:26, 965
02/11/2015, 00:15:27, 965
02/11/2015, 00:15:29, 965
02/11/2015, 00:15:31, 965
02/11/2015, 00:15:33, 966
02/11/2015, 00:15:34, 966
02/11/2015, 00:15:36, 966
02/11/2015, 00:15:38, 966
02/11/2015, 00:15:40, 966
02/11/2015, 00:15:42, 965
02/11/2015, 00:15:43, 965
02/11/2015, 00:15:45, 966
02/11/2015, 00:15:47, 966
02/11/2015, 00:15:49, 965
02/11/2015, 00:15:50, 966
02/11/2015, 00:15:52, 966
02/11/2015, 00:15:54, 966
02/11/2015, 00:15:56, 966
02/11/2015, 00:15:57, 966
02/11/2015, 00:15:59, 965
02/11/2015, 00:16:01, 966
02/11/2015, 00:16:03, 965
02/11/2015, 00:16:04, 965
02/11/2015, 00:16:06, 966
02/11/2015, 00:16:08, 966
02/11/2015, 00:16:10, 965
02/11/2015, 00:16:12, 966
02/11/2015, 00:16:13, 966
02/11/2015, 00:16:15, 966
02/11/2015, 00:16:17, 966
02/11/2015, 00:16:19, 966
02/11/2015, 00:16:20, 966
02/11/2015, 00:16:22, 967
02/11/2015, 00:16:24, 966
02/11/2015, 00:16:26, 966
02/11/2015, 00:16:27, 967
02/11/2015, 00:16:29, 966
02/11/2015, 00:16:31, 966
02/11/2015, 00:16:33, 967
02/11/2015, 00:16:34, 967
02/11/2015, 00:16:36, 967
02/11/2015, 00:16:38, 967
02/11/2015, 00:16:40, 967
02/11/2015, 00:16:42, 967
02/11/2015, 00:16:43, 967
02/11/2015, 00:16:45, 967
02/11/2015, 00:16:47, 967
02/11/2015, 00:16:49, 967
02/11/2015, 00:16:50, 967
02/11/2015, 00:16:52, 966
02/11/2015, 00:16:54, 966
02/11/2015, 00:16:56, 966
02/11/2015, 00:16:57, 966
02/11/2015, 00:16:59, 966
02/11/2015, 00:17:01, 966
02/11/2015, 00:17:03, 967
02/11/2015, 00:17:04, 967
02/11/2015, 00:17:06, 967
02/11/2015, 00:17:08, 967
02/11/2015, 00:17:10, 967
02/11/2015, 00:17:12, 967
02/11/2015, 00:17:13, 967
02/11/2015, 00:17:15, 967
02/11/2015, 00:17:17, 967
02/11/2015, 00:17:19, 967
02/11/2015, 00:17:20, 967
02/11/2015, 00:17:22, 967
02/11/2015, 00:17:24, 967
02/11/2015, 00:17:26, 967
02/11/2015, 00:17:27, 967
02/11/2015, 00:17:29, 966
02/11/2015, 00:17:31, 966
02/11/2015, 00:17:33, 967
02/11/2015, 00:17:34, 967
02/11/2015, 00:17:36, 967
02/11/2015, 00:17:38, 967
02/11/2015, 00:17:40, 967
02/11/2015, 00:17:42, 967
02/11/2015, 00:17:43, 967
02/11/2015, 00:17:45, 966
02/11/2015, 00:17:47, 967
02/11/2015, 00:17:49, 967
02/11/2015, 00:17:50, 967
02/11/2015, 00:17:52, 967
02/11/2015, 00:17:54, 967
02/11/2015, 00:17:56, 967
02/11/2015, 00:17:57, 967
02/11/2015, 00:17:59, 967
02/11/2015, 00:18:01, 967
02/11/2015, 00:18:03, 967
02/11/2015, 00:18:04, 967
02/11/2015, 00:18:06, 967
02/11/2015, 00:18:08, 967
02/11/2015, 00:18:10, 967
02/11/2015, 00:18:11, 967
02/11/2015, 00:18:13, 967
02/11/2015, 00:18:15, 968
02/11/2015, 00:18:17, 967
02/11/2015, 00:18:19, 967
02/11/2015, 00:18:20, 967
02/11/2015, 00:18:22, 967
02/11/2015, 00:18:24, 968
02/11/2015, 00:18:26, 968
02/11/2015, 00:18:27, 968
02/11/2015, 00:18:29, 968
02/11/2015, 00:18:31, 968
02/11/2015, 00:18:33, 967
02/11/2015, 00:18:34, 967
02/11/2015, 00:18:36, 967
02/11/2015, 00:18:38, 967
02/11/2015, 00:18:40, 967
02/11/2015, 00:18:41, 967
02/11/2015, 00:18:43, 967
02/11/2015, 00:18:45, 967
02/11/2015, 00:18:47, 967
02/11/2015, 00:18:49, 967
02/11/2015, 00:18:50, 967
02/11/2015, 00:18:52, 967
02/11/2015, 00:18:54, 967
02/11/2015, 00:18:56, 967
02/11/2015, 00:18:57, 967
02/11/2015, 00:18:59, 967
02/11/2015, 00:19:01, 967
02/11/2015, 00:19:03, 967
02/11/2015, 00:19:04, 967
02/11/2015, 00:19:06, 967
02/11/2015, 00:19:08, 967
02/11/2015, 00:19:10, 967
02/11/2015, 00:19:11, 967
02/11/2015, 00:19:13, 967
02/11/2015, 00:19:15, 967
02/11/2015, 00:19:17, 967
02/11/2015, 00:19:19, 967
02/11/2015, 00:19:20, 967
02/11/2015, 00:19:22, 967
02/11/2015, 00:19:24, 967
02/11/2015, 00:19:26, 967
02/11/2015, 00:19:27, 967
02/11/2015, 00:19:29, 967
02/11/2015, 00:19:31, 967
02/11/2015, 00:19:33, 967
02/11/2015, 00:19:34, 967
02/11/2015, 00:19:36, 967
02/11/2015, 00:19:38, 967
02/11/2015, 00:19:40, 967
02/11/2015, 00:19:41, 967
02/11/2015, 00:19:43, 967
02/11/2015, 00:19:45, 967
02/11/2015, 00:19:47, 967
02/11/2015, 00:19:49, 967
02/11/2015, 00:19:50, 968
02/11/2015, 00:19:52, 967
02/11/2015, 00:19:54, 967
02/11/2015, 00:19:56, 967
02/11/2015, 00:19:57, 967
02/11/2015, 00:19:59, 967
02/11/2015, 00:20:01, 967
02/11/2015, 00:20:03, 967
02/11/2015, 00:20:04, 967
02/11/2015, 00:20:06, 967
02/11/2015, 00:20:08, 967
02/11/2015, 00:20:10, 967
02/11/2015, 00:20:11, 967
02/11/2015, 00:20:13, 967
02/11/2015, 00:20:15, 967
02/11/2015, 00:20:17, 967
02/11/2015, 00:20:18, 967
02/11/2015, 00:20:20, 967
02/11/2015, 00:20:22, 967
02/11/2015, 00:20:24, 968
02/11/2015, 00:20:26, 967
02/11/2015, 00:20:27, 968
02/11/2015, 00:20:29, 968
02/11/2015, 00:20:31, 967
02/11/2015, 00:20:33, 967
02/11/2015, 00:20:34, 967
02/11/2015, 00:20:36, 967
02/11/2015, 00:20:38, 967
02/11/2015, 00:20:40, 967
02/11/2015, 00:20:41, 967
02/11/2015, 00:20:43, 967
02/11/2015, 00:20:45, 967
02/11/2015, 00:20:47, 967
02/11/2015, 00:20:48, 967
02/11/2015, 00:20:50, 967
02/11/2015, 00:20:52, 967
02/11/2015, 00:20:54, 968
02/11/2015, 00:20:56, 968
02/11/2015, 00:20:57, 967
02/11/2015, 00:20:59, 967
02/11/2015, 00:21:01, 967
02/11/2015, 00:21:03, 967
02/11/2015, 00:21:04, 967
02/11/2015, 00:21:06, 968
02/11/2015, 00:21:08, 968
02/11/2015, 00:21:10, 968
02/11/2015, 00:21:11, 968
02/11/2015, 00:21:13, 967
02/11/2015, 00:21:15, 967
02/11/2015, 00:21:17, 967
02/11/2015, 00:21:18, 967
02/11/2015, 00:21:20, 967
02/11/2015, 00:21:22, 967
02/11/2015, 00:21:24, 967
02/11/2015, 00:21:26, 967
02/11/2015, 00:21:27, 968
02/11/2015, 00:21:29, 968
02/11/2015, 00:21:31, 968
02/11/2015, 00:21:33, 968
02/11/2015, 00:21:34, 968
02/11/2015, 00:21:36, 968
02/11/2015, 00:21:38, 968
02/11/2015, 00:21:40, 967
02/11/2015, 00:21:41, 967
02/11/2015, 00:21:43, 967
02/11/2015, 00:21:45, 967
02/11/2015, 00:21:47, 967
02/11/2015, 00:21:48, 968
02/11/2015, 00:21:50, 968
02/11/2015, 00:21:52, 968
02/11/2015, 00:21:54, 968
02/11/2015, 00:21:56, 968
02/11/2015, 00:21:57, 968
02/11/2015, 00:21:59, 968
02/11/2015, 00:22:01, 968
02/11/2015, 00:22:03, 968
02/11/2015, 00:22:04, 968
02/11/2015, 00:22:06, 968
02/11/2015, 00:22:08, 968
02/11/2015, 00:22:10, 968
02/11/2015, 00:22:11, 968
02/11/2015, 00:22:13, 968
02/11/2015, 00:22:15, 968
02/11/2015, 00:22:17, 968
02/11/2015, 00:22:18, 968
02/11/2015, 00:22:20, 968
02/11/2015, 00:22:22, 968
02/11/2015, 00:22:24, 968
02/11/2015, 00:22:26, 968
02/11/2015, 00:22:27, 968
02/11/2015, 00:22:29, 968
02/11/2015, 00:22:31, 968
02/11/2015, 00:22:33, 968
02/11/2015, 00:22:34, 968
02/11/2015, 00:22:36, 968
02/11/2015, 00:22:38, 968
02/11/2015, 00:22:40, 968
02/11/2015, 00:22:41, 968
02/11/2015, 00:22:43, 968
02/11/2015, 00:22:45, 968
02/11/2015, 00:22:47, 968
02/11/2015, 00:22:48, 967
02/11/2015, 00:22:50, 967
02/11/2015, 00:22:52, 967
02/11/2015, 00:22:54, 967
02/11/2015, 00:22:55, 967
02/11/2015, 00:22:57, 967
02/11/2015, 00:22:59, 968
02/11/2015, 00:23:01, 968
02/11/2015, 00:23:03, 968
02/11/2015, 00:23:04, 968
02/11/2015, 00:23:06, 968
02/11/2015, 00:23:08, 968
02/11/2015, 00:23:10, 968
02/11/2015, 00:23:11, 968
02/11/2015, 00:23:13, 968
02/11/2015, 00:23:15, 968
02/11/2015, 00:23:17, 968
02/11/2015, 00:23:18, 968
02/11/2015, 00:23:20, 967
02/11/2015, 00:23:22, 967
02/11/2015, 00:23:24, 967
02/11/2015, 00:23:25, 967
02/11/2015, 00:23:27, 967
02/11/2015, 00:23:29, 967
02/11/2015, 00:23:31, 967
02/11/2015, 00:23:33, 967
02/11/2015, 00:23:34, 967
02/11/2015, 00:23:36, 967
02/11/2015, 00:23:38, 967
02/11/2015, 00:23:40, 968
02/11/2015, 00:23:41, 968
02/11/2015, 00:23:43, 968
02/11/2015, 00:23:45, 968
02/11/2015, 00:23:47, 968
02/11/2015, 00:23:48, 968
02/11/2015, 00:23:50, 968
02/11/2015, 00:23:52, 968
02/11/2015, 00:23:54, 968
02/11/2015, 00:23:55, 968
02/11/2015, 00:23:57, 968
